89651	4664	is just SOOOOO tired	0
82697	4270	This is one of the biggest disappointments of the year .	0
22273	1002	incredibly irritating comedy	0
102390	5388	Feardotcom 's thrills are all cheap	0
66886	3394	By that measure , it is a failure .	0
124283	6674	will find their humor-seeking dollars best spent elsewhere	0
52152	2575	's just that it 's so not-at-all-good	0
109999	5826	a boom-box of a movie that might have been titled ` The Loud and the Ludicrous '	0
94892	4952	the worst kind of mythologizing ,	0
76293	3918	You begin to long for the end credits as the desert does for rain .	0
78855	4058	the action sequences -- clearly the main event -- are surprisingly uninvolving	0
67964	3450	is to sit through about 90 minutes of a so-called ` comedy ' and not laugh once .	0
58749	2962	comes off as a two-way time-switching myopic mystery that stalls in its lackluster gear of emotional blandness	0
83714	4327	to justify the embarrassment of bringing a barf bag to the moviehouse	0
58092	2927	hopes to camouflage how bad his movie is .	0
151505	8263	preposterous , the movie will likely set the cause of woman warriors back decades .	0
117383	6263	comes along to remind us of how very bad a motion picture can truly be .	0
41352	1987	comes off like a particularly amateurish episode of Bewitched that takes place during Spring Break .	0
96732	5052	it 's so poorly made , on all levels , that it does n't even qualify as a spoof of such	0
71674	3657	given the stale plot and pornographic way the film revels in swank apartments , clothes and parties	0
144934	7871	An unremittingly ugly movie to look at , listen to , and think about , it is quite possibly the sturdiest example yet of why the DV revolution has cheapened the artistry of making a film .	0
102971	5427	This ludicrous film	0
102029	5370	it plays worse now	0
136807	7400	Gaghan captures the half-lit , sometimes creepy intimacy of college dorm rooms , a subtlety that makes the silly , over-the-top coda especially disappointing .	0
44091	2136	too loud , too goofy and too short	0
60437	3052	combined with so much first-rate talent ... could have yielded such a flat , plodding picture	0
67486	3426	will be from unintentional giggles -- several of them .	0
98124	5141	an airless , prepackaged Julia Roberts wannabe that stinks so badly of hard-sell image-mongering you 'll wonder if Lopez 's publicist should share screenwriting credit .	0
97982	5132	boredom	0
45646	2218	deeply unpleasant	0
99082	5197	does n't understand the difference between dumb fun and just plain dumb	0
88063	4574	in three words : Thumbs Friggin ' Down	0
53280	2645	The movie attempts to mine laughs from a genre -- the gangster\/crime comedy -- that wore out its welcome with audiences several years ago , and its cutesy reliance on movie-specific cliches is n't exactly endearing	0
55372	2763	a truly , truly bad movie	0
102995	5428	something to be fully forgotten	0
125916	6764	takes no apparent joy in making movies	0
38337	1825	a dud	0
107862	5704	be invented to describe exactly how bad it is	0
17052	739	's something else altogether -- clownish and offensive and nothing at all like real life	0
115955	6181	a terrible movie ,	0
63024	3189	terrible , banal dialogue ; convenient , hole-ridden plotting	0
48325	2358	he keeps being cast in action films when none of them are ever any good	0
155714	8523	sets a new benchmark for lameness .	0
75389	3866	to go down as the worst -- and only -- killer website movie of this or any other year	0
129089	6942	coma	0
107863	5704	invented to describe exactly how bad it is	0
46471	2259	a rambling and incoherent manifesto about the vagueness of topical excess	0
109701	5813	usually goes straight to video -- with a lousy script , inept direction , pathetic acting , poorly dubbed dialogue and murky cinematography	0
73083	3733	unfunny one	0
76361	3922	Sheridan 's take on the author 's schoolboy memoir ... is a rather toothless take on a hard young life .	0
151037	8233	's always disappointing when a documentary fails to live up to -- or offer any new insight into -- its chosen topic	0
23466	1064	there 's not enough intelligence , wit or innovation on the screen to attract and sustain an older crowd .	0
124229	6671	the translation ... another routine Hollywood frightfest in which the slack execution italicizes the absurdity of the premise	0
110997	5881	its hackneyed and meanspirited storyline with cardboard characters and performers who	0
55051	2743	Where 's the movie here ?	0
94885	4951	foreign mush	0
96481	5041	traps audiences in a series of relentlessly nasty situations that we would pay a considerable ransom not to be looking at	0
43513	2104	It 's a visual Rorschach test and I must have failed .	0
72603	3708	when it 's really an exercise in gross romanticization of the delusional personality type	0
87893	4564	a liability	0
133195	7184	A DOA dud from frame one .	0
36682	1737	guide a loose , poorly structured film through the pitfalls of incoherence and redundancy	0
119722	6403	apparently hoping that the audience will not notice the glaring triteness of the plot device	0
155716	8523	a new benchmark for lameness	0
93853	4896	Stealing Harvard is a horrible movie -- if only it were that grand a failure	0
96082	5019	A major waste ... generic .	0
135887	7339	Excruciatingly unfunny and	0
105087	5551	found the movie as divided against itself as the dysfunctional family it portrays .	0
95448	4985	` The Country Bears ' should never have been brought out of hibernation .	0
39101	1866	racist	0
143027	7763	inconsistent and ultimately unsatisfying	0
121832	6528	insistent and repetitive	0
98450	5160	no disguising this as one of the worst films of the summer	0
60148	3033	cliches , painful improbability and murky	0
29146	1349	is a movie filled with unlikable , spiteful idiots	0
27490	1263	its recycled aspects , implausibility , and sags in pace	0
63765	3228	A waste	0
79621	4099	her life is meaningless , vapid and devoid of substance , in a movie that is definitely meaningless , vapid and devoid of substance	0
76745	3947	Unfunny comedy with a lot of static set ups , not much camera movement , and most of the scenes take place indoors in formal settings with motionless characters .	0
79609	4099	What we have is a character faced with the possibility that her life is meaningless , vapid and devoid of substance , in a movie that is definitely meaningless , vapid and devoid of substance .	0
123382	6624	nothing 's happening	0
52536	2600	to despairingly awful	0
91392	4754	suffers a severe case of oversimplification , superficiality and silliness .	0
55374	2763	truly , truly bad	0
83111	4289	more of an ordeal than an amusement	0
135862	7337	angling to see how many times they can work the words `` radical '' or `` suck '' into a sentence	0
36461	1724	this filmmaker 's flailing reputation	0
127675	6867	does n't even have potential as a cult film , as it 's too loud to shout insults at the screen	0
63000	3189	of the worst titles in recent cinematic history	0
93204	4859	there 's plenty to offend everyone ...	0
17321	752	squeeze the action and our emotions into the all-too-familiar dramatic arc of the Holocaust escape story	0
94887	4952	-LRB- Creates -RRB- the worst kind of mythologizing , the kind that sacrifices real heroism and abject suffering for melodrama .	0
148900	8101	plastered with one Hollywood cliche after another , most of which involve precocious kids getting the better of obnoxious adults	0
95438	4985	as stiff , ponderous and charmless	0
42919	2073	left an acrid test in this gourmet 's mouth .	0
87358	4531	has a bloated plot that stretches the running time about 10 minutes past a child 's interest and an adult 's patience	0
114979	6123	What an embarrassment .	0
137519	7440	Makes 98 minutes feel like three hours .	0
33296	1560	So bland	0
96401	5035	the film ultimately fails	0
35912	1694	pass this stinker off	0
66820	3390	option to slap her creators because they 're clueless and inept	0
117381	6263	, a movie comes along to remind us of how very bad a motion picture can truly be .	0
119655	6400	about starting with a more original story instead of just slapping extreme humor and gross-out gags on top of the same old crap ?	0
77482	3985	is full of unhappy , two-dimensional characters who are anything but compelling .	0
88059	4574	can analyze this movie in three words : Thumbs Friggin ' Down .	0
53862	2673	is frustratingly unconvincing .	0
106078	5600	's simply unbearable	0
80918	4171	blazing guns , cheatfully filmed martial arts , disintegrating bloodsucker computer effects and jagged camera moves that serve no other purpose than to call attention to themselves	0
95508	4987	is that , even in all its director 's cut glory , he 's made a film that 's barely shocking , barely interesting and most of all , barely anything .	0
81613	4209	ugly and destructive	0
154036	8415	grisly corpse	0
118554	6334	its dying	0
123200	6614	None of his actors stand out ,	0
150606	8208	left us cold	0
32884	1540	ugly , revolting movie	0
46224	2250	shows that some studios firmly believe that people have lost the ability to think and will forgive any shoddy product as long as there 's a little girl-on-girl action .	0
68529	3478	does a film so graceless and devoid of merit as this one come along	0
59508	3001	a terrible adaptation of a play that only ever walked the delicate tightrope between farcical and loathsome .	0
88608	4604	little action , almost no suspense or believable tension	0
77516	3987	It does n't make for great cinema	0
15624	669	talked all the way through it	0
117253	6256	works on no level whatsoever for me .	0
108207	5724	this flat effort	0
43713	2119	errors	0
130375	7023	exploiting molestation for laughs	0
150605	8208	Rollerball left us cold	0
94110	4910	spiritless , silly and monotonous	0
94637	4940	The ending does n't work	0
134867	7279	her character become a caricature -- not even with that radioactive hair	0
71483	3646	A bland , obnoxious 88-minute	0
155278	8500	Crossroads feels like a teenybopper Ed Wood film , replete with the pubescent scandalous innuendo and the high-strung but flaccid drama .	0
96363	5033	than seeing an otherwise good movie marred beyond redemption by a disastrous ending	0
17864	775	white-trash	0
74253	3804	Other than a mildly engaging central romance , Hospital is sickly entertainment at best and mind-destroying cinematic pollution at worst .	0
122930	6596	am more offended by his lack of faith in his audience than by anything on display	0
63288	3201	A movie version of a paint-by-numbers picture	0
82367	4254	the cinematography is cloudy , the picture making becalmed .	0
127253	6843	find 80 minutes of these shenanigans exhausting	0
38713	1845	Skip this turd and pick your nose instead because you 're sure to get more out of the latter experience .	0
40073	1919	a phlegmatic bore ,	0
36693	1737	incoherence and redundancy	0
115951	6181	a terrible movie , just a stultifyingly obvious one -- an unrewarding collar for a murder mystery	0
93862	4896	that grand a failure	0
82408	4255	by Avary 's failure to construct a story with even a trace of dramatic interest	0
111675	5927	, the film suffers from a philosophical emptiness and maddeningly sedate pacing .	0
35340	1662	It is supremely unfunny and unentertaining to watch middle-age	0
150017	8170	a snore and utter tripe	0
112788	5989	is that rare combination of bad writing , bad direction and bad acting -- the trifecta of badness .	0
129153	6945	Any reasonably creative eighth-grader could have written a more credible script , though with the same number of continuity errors .	0
50094	2460	is grotesque and boring	0
40920	1961	, empty sub-music video style	0
104169	5495	was n't the subject matter that ultimately defeated the film ... It was the unfulfilling , incongruous , `` wait a second	0
150455	8198	I was hoping that it would be sleazy and fun , but it was neither	0
65594	3324	A banal , virulently unpleasant excuse for a romantic comedy .	0
59654	3010	It 's a bad sign when you 're rooting for the film to hurry up and get to its subjects ' deaths just so the documentary will be over	0
49182	2404	It would be disingenuous to call Reno a great film ,	0
48395	2363	drags , underscoring the obvious	0
104525	5516	is a bomb	0
55631	2778	committed dumbness	0
144839	7863	a mess from start to finish	0
98427	5159	like a rather unbelievable love interest and a meandering ending --	0
154783	8467	Herzog simply runs out of ideas	0
150076	8174	's a road-trip drama with too many wrong turns .	0
119361	6382	a hokey piece of nonsense	0
130825	7050	it possible for the viewer to doze off for a few minutes or make several runs to the concession stand and\/or restroom and not feel as if he or she has missed anything	0
28729	1331	so sloppily written and cast that you can not believe anyone more central to the creation of Bugsy than the caterer	0
123762	6645	to examine , the interior lives of the characters in his film , much less incorporate them into his narrative	0
17340	752	Minac drains his movie of all individuality	0
28044	1288	feels like a prison stretch	0
65596	3324	A banal , virulently unpleasant excuse	0
75110	3851	lazy tearjerker that gives movies about ordinary folk a bad name	0
103331	5448	a lackluster screenplay	0
112929	5998	complete shambles	0
22201	995	lame and sophomoric	0
119884	6412	arrived for an incongruous summer playoff , demonstrating yet again that the era of the intelligent , well-made B movie is long gone	0
117382	6263	a movie comes along to remind us of how very bad a motion picture can truly be .	0
126532	6804	is expressly for idiots who do n't care what kind of sewage they shovel into their mental gullets to simulate sustenance	0
94828	4946	gets added disdain for the fact that it is nearly impossible to look at or understand .	0
115025	6127	As a remake , it 's a pale imitation .	0
69896	3555	An already thin story boils down to surviving invaders seeking an existent anti-virus .	0
99222	5203	presented in such a lousy way , complete with some of the year 's -LRB- unintentionally -RRB- funniest moments , that it 's impossible to care	0
37181	1763	Murder by Numbers ' is n't a great movie ,	0
101715	5355	starts off so bad	0
52537	2600	despairingly awful	0
143319	7779	can get your money back	0
75201	3857	'll wait in vain for a movie to happen	0
49236	2408	Cruel and inhuman cinematic punishment	0
54380	2702	its absurd , contrived , overblown , and entirely implausible finale	0
73760	3772	it 's one of the worst of the entire franchise .	0
38335	1825	a dud -- a romantic comedy that 's not the least bit romantic and only mildly funny	0
101999	5369	sit near the back and squint to avoid noticing some truly egregious lip-non-synching	0
33090	1551	you should avoid this like the dreaded King Brown snake .	0
34011	1597	the sad schlock merchant	0
121862	6530	as ugly as the shabby digital photography	0
104997	5546	why a guy with his talent ended up in a movie this bad	0
95841	5008	If you go , pack your knitting needles .	0
56349	2825	living far too much in its own head	0
41923	2017	... you can be forgiven for realizing that you 've spent the past 20 minutes looking at your watch and waiting for Frida to just die already .	0
138660	7513	The story 's pathetic and	0
113505	6035	approached the usher and said that if she had to sit through it again , she should ask for a raise	0
112833	5991	look at a slice of counterculture that might be best forgotten	0
90039	4684	to term an `` ambitious failure	0
150238	8183	will make you wish you were at home watching that movie instead of in the theater watching this one	0
91286	4749	this piece of crap	0
130232	7013	plays like an extended dialogue exercise in Retard 101	0
18627	817	's nothing very attractive about this movie	0
129742	6982	, unmemorable filler .	0
61373	3102	this film , like the similarly ill-timed Antitrust , is easily as bad at a fraction the budget	0
46285	2252	poorly scripted , preachy fable	0
138500	7501	perilously close to being too bleak , too pessimistic and too unflinching for its own good	0
23020	1042	hard-to-swallow premise	0
147523	8028	, it 's also uninspired , lacking the real talent and wit to elevate it beyond its formula to the level of classic romantic comedy to which it aspires .	0
48515	2370	quickly forgettable	0
152216	8304	often lethally dull	0
57391	2893	has the same sledgehammer appeal as Pokemon videos	0
73472	3755	is -RRB- a fascinating character , and deserves a better vehicle than this facetious smirk of a movie .	0
130370	7023	understand that the idea of exploiting molestation for laughs is funny , not actually exploiting it yourself	0
106072	5600	, i.e. Peploe 's , it 's simply unbearable	0
121992	6539	unimpressive acting and indifferent direction	0
19221	843	Interminably bleak	0
138845	7525	this woefully hackneyed movie , directed by Scott Kalvert	0
61547	3111	into an excruciating film	0
155444	8508	will be lulled into a coma .	0
137154	7418	too long ,	0
47050	2295	Was that movie nothing more than a tepid exercise in	0
53865	2674	A woefully dull , redundant concept that bears more than a whiff of exploitation , despite Iwai 's vaunted empathy .	0
109808	5817	fail to capture its visual appeal or its atmosphere	0
115206	6136	how lame	0
155003	8481	it just sits there like a side dish no one ordered .	0
91648	4768	, sense and sensibility have been overrun by what can only be characterized as robotic sentiment .	0
110763	5868	some kid who ca n't act , only echoes of Jordan , and weirdo actor Crispin Glover screwing things up old school	0
64034	3239	A very depressing movie	0
112079	5950	that even the most jaded cinema audiences will leave the auditorium feeling dizzy , confused , and totally disorientated	0
95437	4985	as stiff , ponderous and charmless as a mechanical apparatus	0
113968	6059	The Irwins ' scenes are fascinating ; the movie as a whole is cheap junk and an insult to their death-defying efforts .	0
84467	4369	An amateurish , quasi-improvised acting exercise shot on ugly digital video .	0
88921	4620	far from a groundbreaking endeavor	0
45910	2233	The crassness of this reactionary thriller	0
98905	5187	seem motivated by nothing short of dull , brain-deadening hangover .	0
147601	8032	There 's not one decent performance from the cast and not one clever line of dialogue .	0
26618	1220	losing my lunch	0
105528	5572	clumsy dialogue , heavy-handed phoney-feeling sentiment ,	0
148812	8096	like High Crimes flog the dead horse of surprise as if it were an obligation .	0
39403	1882	rubbish	0
42000	2021	is off-putting , to say the least , not to mention inappropriate and wildly undeserved .	0
123459	6628	Muddled , melodramatic paranormal romance is an all-time low for Kevin Costner .	0
49010	2393	Tiresomely derivative and hammily acted .	0
73239	3740	his storytelling skills have eroded	0
53628	2662	Pompous and garbled .	0
126904	6822	celluloid garbage	0
75865	3891	I could not stand them	0
131997	7115	relentlessly depressing	0
45746	2224	obscenely bad	0
115547	6157	drowned me in boredom	0
69280	3522	awful snooze .	0
90342	4702	with nary an original idea -LRB- or role , or edit , or score , or anything , really -RRB- in sight	0
98853	5185	The director , with his fake backdrops and stately pacing	0
24184	1099	proves tiresome , with the surface histrionics failing to compensate for the paper-thin characterizations and facile situations .	0
25312	1157	continues to systematically destroy everything we hold dear about cinema , only now it 's begun to split up so that it can do even more damage	0
126594	6806	ugly behavior	0
72387	3700	is as deep as a Petri dish and as well-characterized as a telephone book but still say it was a guilty pleasure	0
91968	4786	ca n't accuse Kung Pow for misfiring , since it is exactly what it wants to be : an atrociously , mind-numbingly , indescribably bad movie .	0
99906	5241	gone , replaced by the forced funniness found in the dullest kiddie flicks	0
152150	8301	authentic account of a historical event that 's far too tragic to merit such superficial treatment	0
62999	3189	one of the worst titles in recent cinematic history	0
100110	5253	A dim-witted and lazy spin-off of the Animal Planet documentary series , Crocodile Hunter is entertainment opportunism at its most glaring .	0
76265	3914	watching it is like being trapped at a bad rock concert	0
61541	3111	turns a potentially interesting idea into an excruciating film school experience that plays better only for the film 's publicists or for people who take as many drugs as the film 's characters	0
95721	5000	's as sorry a mess as its director 's diabolical debut , Mad Cows .	0
33067	1550	believe that a life like this can sound so dull	0
122501	6570	are just actory concoctions , defined by childlike dimness and a handful of quirks	0
133473	7201	that ultimately dulls the human tragedy at the story 's core	0
136834	7401	Such an incomprehensible mess that it feels less like bad cinema than like being stuck in a dark pit having a nightmare about bad cinema .	0
90629	4717	plain old blarney	0
135240	7303	A Blair Witch - style adventure that plays like a bad soap opera , with passable performances from everyone in the cast	0
78199	4023	make 105 minutes seem twice as long	0
100595	5280	... the movie is too heady for children , and too preachy for adults .	0
45669	2219	me want to bolt the theater in the first 10 minutes	0
155000	8480	entirely infantile	0
55612	2777	particularly joyless , and exceedingly dull , period	0
80077	4125	too ludicrous and borderline insulting	0
116123	6188	dumb , credulous , unassuming , subordinate	0
19954	885	An erotic thriller that 's neither too erotic nor very thrilling , either .	0
137997	7465	, Hollywood Ending is a depressing experience	0
73288	3743	out there surrender $ 9 and 93 minutes of unrecoverable life	0
26502	1216	crass and insulting homage	0
130297	7019	Jason X is this bad on purpose	0
150643	8211	This mess of a movie	0
66466	3374	McTiernan 's remake may be lighter on its feet -- the sober-minded original was as graceful as a tap-dancing rhino -- but it is just as boring and as obvious	0
64025	3238	really bad imitation	0
91285	4749	see this piece of crap	0
19658	864	-LRB- A -RRB- mess	0
143437	7785	seems altogether too slight to be called any kind of masterpiece	0
154480	8445	American Beauty reeks	0
49955	2452	Director Douglas McGrath takes on Nickleby with all the halfhearted zeal of an 8th grade boy delving into required reading .	0
83798	4332	has all the trappings of an energetic , extreme-sports adventure , but ends up more of a creaky `` Pretty Woman '' retread , with the emphasis on self-empowering schmaltz and big-wave surfing that gives pic its title an afterthought	0
147399	8020	the TV movie-esque , affected child acting to the dullest Irish pub scenes ever filmed	0
146212	7951	Rifkin no doubt fancies himself something of a Hubert Selby Jr. , but there is n't an ounce of honest poetry in his entire script ;	0
111954	5942	essentially ruined -- or	0
35318	1660	vignettes which only prove that ` zany ' does n't necessarily mean ` funny	0
41490	1996	, dumb	0
152035	8296	In a big corner office in Hell , Satan is throwing up his hands in surrender , is firing his R&D people , and has decided he will just screen The Master of Disguise 24\/7 .	0
48387	2362	entirely humorless	0
147789	8041	virtually no one is bound to show up at theatres for it	0
87190	4523	The script has less spice than a rat burger and	0
72996	3728	's a pedestrian , flat drama that screams out ` amateur ' in almost every frame .	0
31006	1445	This wretchedly unfunny wannabe comedy is inane and awful -	0
60255	3043	But one thing 's for sure : It never comes close to being either funny or scary .	0
24554	1117	'' has n't much more to serve than silly fluff	0
94049	4907	the most part a useless movie ,	0
132929	7169	think of this dog of a movie	0
65597	3324	banal , virulently unpleasant excuse	0
155775	8526	I 've got to give it thumbs down	0
97663	5112	flails limply between bizarre comedy and pallid horror .	0
69452	3531	75 wasted minutes of Sandler as the voice-over hero in Columbia Pictures ' perverse idea of an animated holiday movie	0
129646	6973	dumb , narratively chaotic , visually sloppy ... a weird amalgam of ` The Thing ' and a geriatric	0
114656	6100	bad in a major movie	0
65117	3294	the movie itself seems to have been made under the influence of Rohypnol	0
23425	1063	Crush could be the worst film a man has made about women since Valley of the Dolls .	0
153808	8401	that 's just plain awful but still	0
74673	3828	otherwise appalling	0
69098	3509	Pair that with really poor comedic writing ...	0
65512	3317	the point of ridiculousness	0
36285	1715	... this is n't even a movie we can enjoy as mild escapism ; it is one in which fear and frustration are provoked to intolerable levels .	0
43714	2120	Guilty of the worst sin of attributable to a movie like this : it 's not scary in the slightest .	0
87192	4523	has less spice than a rat burger	0
75686	3880	spend their time in the theater thinking up grocery lists and ways to tell their kids how not to act like Pinocchio	0
93138	4853	is that Van Wilder does little that is actually funny with the material	0
72443	3702	, Steven Soderbergh 's space opera emerges as a numbingly dull experience .	0
131400	7079	has n't been worth caring about	0
95539	4988	oo many of these gross	0
19496	856	There 's no palpable chemistry between Lopez and male lead Ralph Fiennes , plus the script by Working Girl scribe Kevin Wade is workmanlike in the extreme .	0
106506	5624	despite the mild hallucinogenic buzz , is of overwhelming waste	0
97975	5132	of boredom to the point of collapse , turning into a black hole of dullness , from which no interesting concept can escape	0
107107	5659	This painfully unfunny farce traffics in tired stereotypes and encumbers itself with complications ...	0
66631	3383	tosses around sex toys and offers half-hearted paeans to empowerment that are repeatedly undercut by the brutality of the jokes , most at women 's expense .	0
120944	6474	, I hate it .	0
154151	8422	The acting is n't much better .	0
23196	1050	this ` we 're - doing-it-for - the-cash ' sequel	0
109815	5818	Many went to see the attraction for the sole reason that it was hot outside and there was air conditioning inside , and I do n't think that A.C. will help this movie one bit .	0
18663	818	all aliens	1
124232	6671	another routine Hollywood frightfest	1
50023	2455	infidelity and	1
128827	6930	breaking glass and marking off the `` Miami Vice '' checklist of power boats , Latin music and dog tracks	1
69311	3523	troubled	1
143942	7811	the worst kind of Hollywood heart-string plucking	1
21991	986	does the field no favors	1
92409	4812	A dramatic comedy as pleasantly dishonest and pat as any Hollywood fluff .	1
109759	5815	all the heart of a porno flick -LRB- but none of the sheer lust -RRB-	1
71701	3658	there is no foundation for it	1
109589	5807	Too ordinary	1
92375	4810	repetition and languorous slo-mo sequences	1
59074	2980	exasperated by a noticeable lack of pace	1
133271	7190	settle for	1
138529	7502	passe '	1
73111	3735	although the more lascivious-minded might be disappointed in the relative modesty of a movie that sports a ` topless tutorial service	1
126749	6814	wander into the dark areas of parent-child relationships without flinching	1
108743	5755	, worse	1
54511	2709	yourself wishing that you and they were in another movie	1
17708	766	disquieting	1
37886	1802	An authentically vague , but ultimately purposeless , study	1
22141	993	dim-witted	1
103497	5458	not life-affirming	1
33910	1591	inconsequential	1
53703	2665	aimless story	1
138647	7511	takes its title all too literally	1
73925	3780	are a few modest laughs , but certainly no thrills	1
104251	5499	sequels can never capture the magic of the original	1
27381	1258	You might want to take a reality check before you pay the full ticket price to see `` Simone , '' and consider a DVD rental instead .	1
142397	7727	with outtakes in which most of the characters forget their lines and just utter ` uhhh , ' which is better than most of the writing in the movie	1
106760	5638	disappointingly generic nature	1
99844	5239	The connected stories of Breitbart and Hanussen are actually fascinating , but the filmmaking in Invincible is such that the movie does not do them justice .	1
27291	1254	grave	1
66364	3365	a visit to McDonald 's , let alone	1
148493	8079	weak payoff	1
94630	4939	strangely impersonal and abstract	1
50346	2476	will be all too familiar for anyone who 's seen George Roy Hill 's 1973 film , `` The Sting	1
144975	7873	's that painful .	1
78247	4026	too-frosty exterior	1
106244	5610	halfway through this picture I was beginning to hate it , and ,	1
26717	1225	State Property does n't end up being very inspiring or insightful .	1
132033	7116	his contradictory , self-hating , self-destructive ways	1
154386	8438	for its rather slow beginning	1
63231	3197	the immediate aftermath of the terrorist attacks	1
35129	1651	shortcomings	1
39359	1878	seems inconceivable	1
60593	3059	putters	1
54822	2730	too-long , spoofy update	1
155918	8536	should have been a more compelling excuse to pair Susan Sarandon and Goldie Hawn .	1
154207	8426	It 's pretty linear and only makeup-deep ,	1
117551	6273	and choppy recycling	1
141950	7699	that ends up slapping its target audience in the face by shooting itself in the foot	1
89910	4679	, but how long will filmmakers copy the `` Saving Private Ryan '' battle scenes before realizing Steven Spielberg got it right the first time ?	1
18043	787	Coal is n't as easy to come by as it used to be and this would be a worthy substitute for naughty children 's stockings	1
91803	4778	Was Going To Be Really Awful	1
150261	8184	fluff stuffed	1
40925	1961	by a director so self-possessed he actually adds a period to his first name	1
40326	1931	Lisa Rinzler 's cinematography may be lovely , but Love Liza 's tale itself virtually collapses into an inhalant blackout , maintaining consciousness just long enough to achieve callow pretension	1
58625	2954	of law enforcement , and a visceral , nasty journey	1
30667	1427	`` Based on True Events , '' a convolution of language that suggests it	1
109922	5823	Been there , done that , liked it much better	1
90428	4707	What little grace -LRB- Rifkin 's -RRB- tale of precarious skid-row dignity achieves is pushed into the margins by predictable plotting and tiresome histrionics .	1
140975	7645	a monopoly on mindless action	1
19803	874	for Godard	1
95492	4986	figure the power-lunchers do n't care to understand	1
79262	4081	fiend	1
155017	8482	it is supposed to be , but ca n't really call it a work of art	1
24413	1109	often pointless	1
23175	1050	only are the film 's Sopranos gags incredibly dated and unfunny	1
94827	4946	the film gets added disdain for the fact that it is nearly impossible to look at or understand .	1
77261	3975	another self-consciously overwritten story about a rag-tag bunch of would-be characters that team up for a ca n't	1
147340	8017	learned the hard way just	1
144560	7847	worldly knowledge comes from TV reruns and supermarket tabloids	1
95928	5012	A movie that 's held captive by mediocrity .	1
63032	3189	superficial characters	1
126194	6781	a stale , overused cocktail	1
90980	4733	A retread	1
57822	2913	needed sweeping , dramatic , Hollywood moments to keep us	1
50897	2505	the pesky moods	1
141298	7664	The holes in this film remain agape	1
118912	6355	A feeble Tootsie knockoff .	1
16251	701	the film becomes predictably conventional .	1
70931	3616	, clumsily staged violence overshadows everything , including most of the actors .	1
63621	3220	extra-dry	1
105375	5565	like cold porridge with only the odd enjoyably chewy lump	1
121710	6522	than a stylish exercise in revisionism whose point	1
133048	7176	... keep the movie from ever reaching the comic heights it obviously desired .	1
141702	7686	septic	1
138324	7487	repugnance	1
54941	2737	with the damned for perpetrating Patch Adams	1
144805	7861	represents the worst kind of filmmaking , the kind that pretends to be passionate and truthful but is really frustratingly timid and soggy	1
22939	1038	Queen of the Damned as you might have guessed , makes sorry use of Aaliyah in her one and only starring role -- she does little here but point at things that explode into flame .	1
111051	5885	all too predictable and far too cliched	1
143791	7803	no good inside dope	1
35597	1677	rarely achieves its best	1
30951	1442	is not as funny or entertaining	1
89158	4634	Memorable for a peculiar malaise that renders its tension flaccid and , by extension , its surprises limp	1
148949	8103	largely unfunny	1
125238	6728	starving and	1
82788	4275	problematic quest	1
103580	5463	in a superficial way , while never sure	1
127502	6859	sucks , but has a funny moment or two .	1
87281	4526	trapped and	1
110716	5866	In this poor remake of such a well loved classic , Parker exposes the limitations of his skill and the basic flaws in his vision . '	1
46928	2286	reduce everything he touches to a shrill , didactic cartoon	1
43069	2078	a total lack of empathy	1
93344	4868	that 's peppered with false starts and populated by characters who are nearly impossible to care about	1
103533	5460	woe	1
20268	902	so many red herrings , so many false scares	1
124330	6677	out of control	1
147445	8023	Harry Potter and the Chamber of Secrets is deja vu all over again	1
111608	5922	Herzog has fallen	1
65338	3307	heart attack	1
85806	4440	the one thing that holds interest in the midst of a mushy , existential exploration of why men leave their families	1
114171	6071	, extra heavy-duty ropes would be needed to keep it from floating away .	1
121219	6490	sometimes inexpressive	1
33142	1553	playing more than one role just to add to the confusion	1
118646	6341	no art	1
15824	679	is not Chabrol 's best	1
148560	8083	waters it down ,	1
92574	4822	a bowser	1
54080	2687	Nothing more than four or five mild chuckles surrounded by 86 minutes of overly-familiar and poorly-constructed comedy .	1
116344	6203	time , death	1
27472	1261	one mediocre movie	1
138303	7486	animation back 30 years	1
142953	7759	set the women 's liberation movement back 20 years	1
97454	5097	If I want a real movie , I 'll buy the Criterion DVD .	1
95136	4961	barely camouflaging grotesque narcissism	1
75710	3881	poor-me persona	1
60341	3047	so overwhelmed by its lack of purpose that it seeks excitement in manufactured high drama	1
41940	2017	the past 20 minutes looking at your watch	1
107317	5671	is that its own action is n't very effective	1
147911	8049	philosophers , not filmmakers	1
91421	4756	Flashy gadgets and whirling fight sequences may look cool , but they ca n't distract from the flawed support structure holding Equilibrium up .	1
102981	5428	is n't painfully bad , something to be ` fully experienced '	1
105672	5578	does n't even try for the greatness that Happy Together shoots for -LRB- and misses -RRB-	1
139506	7568	the plot holes are big enough for a train car to drive through -- if Kaos had n't blown them all up	1
48609	2373	failings	1
117775	6288	most improbable	1
96480	5041	traps audiences in a series of relentlessly nasty situations that we would pay a considerable ransom not to be looking at .	1
133464	7201	leads him to adopt a somewhat mannered tone ... that ultimately dulls the human tragedy at the story 's core	1
57174	2880	lines that feel like long soliloquies	1
27797	1276	falls down	1
75864	3891	though I could not stand them	1
134489	7256	A slight and obvious effort , even for one whose target demographic is likely still in the single digits ,	1
51658	2546	formulaic and stilted	1
155797	8527	left on a remote shelf indefinitely	1
86569	4483	low-rent -- and even lower-wit	1
