Id,Prediction
24668,7513039.55167
24669,4659621.105
24670,3610320.65
24671,5357234.595
24672,3768691.005
24673,4599604.42833
24674,3664809.4425
24675,4059331.42
24676,2872000.89833
24677,4645969.295
24678,3712631.335
24679,8115036.3885
24680,4573255.275
24681,4105914.255
24682,6065046.87
24683,4040682.34
24684,7654233.39
24685,4257067.635
24686,3802777.25
24687,5460258.78383
24688,2880643.18
24689,7301050.28
24690,4463945.295
24691,2878045.18
24692,9232291.1075
24693,4391516.61
24694,7764078.75017
24695,7903718.94
24696,6649630.96625
24697,3005205.06
24698,4564556.42
24699,4222473.42
24700,7951155.525
24701,4456666.25
24702,3954054.005
24703,5201487.93
24704,4180340.67
24705,4352881.05
24706,8560687.8885
24707,6413447.25
24708,2470256.195
24709,8650022.58167
24710,4191361.09
24711,4304311.535
24712,4201916.58
24713,3359685.56
24714,3859956.36
24715,3360803.835
24716,4625067.4875
24717,5311581.38
24718,5801852.78667
24719,9222181.77
24720,9192102.44
24721,8869450.525
24722,4040194.54
24723,3584434.67
24724,6850413.45
24725,7326349.005
24726,4397128.91
24727,5835686.06017
24728,4769906.335
24729,4160369.74333
24730,4469906.64167
24731,5050388.125
24732,4327114.345
24733,4019586.285
24734,4688360.4275
24735,3028111.845
24736,4110048.93833
24737,5852425.435
24738,4984907.9625
24739,4482884.125
24740,5535938.88
24741,3956436.965
24742,5814223.725
24743,4365846.04
24744,8760116.255
24745,3416955.12
24746,4041041.7
24747,4093378.775
24748,4904504.1575
24749,5483157.77475
24750,4408134.14
24751,2700147.115
24752,4072632.47
24753,3852996.81083
24754,4958021.5
24755,3456250.895
24756,4451267.64
24757,2319015.29
24758,4488436.0
24759,5742200.5725
24760,5141735.694
24761,4358421.015
24762,4400856.045
24763,4252059.29667
24764,6432013.695
24765,3752951.71
24766,4827300.91
24767,6734064.625
24768,6587200.265
24769,5261569.71042
24770,4291940.92
24771,4822280.89
24772,4344364.185
24773,3295868.08833
24774,4793652.515
24775,4073346.61
24776,4784884.755
24777,5626319.27
24778,4166642.275
24779,5418109.84917
24780,3717957.565
24781,5122974.09417
24782,4220507.7375
24783,4707461.31083
24784,3286872.67
24785,4108573.23667
24786,4323483.30667
24787,4848029.435
24788,5215051.3325
24789,4460853.935
24790,4595825.865
24791,4488967.2675
24792,3984603.7
24793,6516839.0325
24794,4823852.725
24795,4313902.3475
24796,4210812.935
24797,8557340.71
24798,4478090.72
24799,5730392.75708
24800,5154444.4125
24801,5445318.0225
24802,4024248.81833
24803,8217048.315
24804,4027860.975
24805,3819388.8425
24806,2878354.61
24807,7180332.33
24808,3073948.965
24809,4006543.14417
24810,3514737.95
24811,8096429.885
24812,2581615.595
24813,5064942.86
24814,5463550.1415
24815,4604125.865
24816,3732102.58
24817,4341767.595
24818,5841156.16217
24819,3585420.815
24820,4816163.17
24821,4337355.355
24822,9156708.03
24823,4430562.11
24824,5088516.8175
24825,4134106.14
24826,7308543.125
24827,3758372.35
24828,3541640.81
24829,4493385.03
24830,2945718.86
24831,5084989.48
24832,4445713.69833
24833,3250678.825
24834,6312454.895
24835,5241506.69
24836,6845919.42267
24837,5451365.38083
24838,2847888.765
24839,4934094.905
24840,4538084.945
24841,4798392.74
24842,8184622.08
24843,4257842.805
24844,4151499.535
24845,9215481.645
24846,5114465.93583
24847,5057110.92583
24848,3499495.52
24849,2854353.68
24850,4213775.895
24851,9068985.17
24852,3705783.905
24853,4586237.085
24854,4705523.265
24855,7127091.9825
24856,4790440.81
24857,4633302.1
24858,3984779.39
24859,4612074.7635
24860,3891176.64
24861,4421135.26
24862,8313338.5725
24863,4721712.75
24864,4182831.295
24865,5399191.32
24866,7053368.155
24867,4817368.605
24868,4233271.37167
24869,4447168.83
24870,5718413.5325
24871,3827285.015
24872,7827539.415
24873,8543456.265
24874,4236920.095
24875,4311156.88
24876,4145282.455
24877,4673979.74
24878,3387476.4175
24879,4831410.69667
24880,4754414.26942
24881,4829519.58
24882,5029533.04333
24883,3937337.76833
24884,4021429.84
24885,4895738.13
24886,6225140.98
24887,7665668.05
24888,3712175.295
24889,4252064.52
24890,4838384.01333
24891,9187104.7025
24892,4478319.56
24893,4341238.8275
24894,6703326.105
24895,3357219.58
24896,4948280.63
24897,4509188.05
24898,4407414.955
24899,3835208.11
24900,4694004.68167
24901,4603739.655
24902,4325955.16
24903,8748202.445
24904,4073806.10667
24905,3270530.28
24906,5055044.2425
24907,4929796.92
24908,5679667.17083
24909,3929901.325
24910,4180552.715
24911,5128459.55867
24912,4608641.565
24913,3776334.225
24914,4839781.58583
24915,3781765.96
24916,6518073.44
24917,4906938.17
24918,4961841.64667
24919,9771411.35
24920,5880822.73583
24921,7516718.78
24922,4343579.885
24923,4987852.585
24924,4664930.11083
24925,3388771.725
24926,4162269.47
24927,8629803.385
24928,9253488.855
24929,4127159.64
24930,4845103.66
24931,3520996.0425
24932,4220828.74
24933,4809287.59583
24934,4907820.275
24935,4824195.895
24936,4029892.16833
24937,3676670.31
24938,5263371.3025
24939,4799613.345
24940,4195822.36
24941,9394126.66
24942,7441084.84875
24943,7363430.925
24944,5785780.15792
24945,3856083.415
24946,4430430.51167
24947,4230880.08083
24948,4128826.245
24949,2415030.265
24950,4178491.52917
24951,5349189.03967
24952,4350531.99
24953,6436327.25375
24954,6731195.765
24955,5934913.99083
24956,5153366.10542
24957,6696958.94
24958,4716543.3625
24959,4556035.655
24960,3719266.48
24961,4892012.426
24962,4511522.21
24963,4347532.66333
24964,5784906.845
24965,3315075.84833
24966,5284097.23425
24967,7733615.63
24968,5274515.3795
24969,3844543.225
24970,4873684.3
24971,4073827.7475
24972,3758865.09
24973,4931677.4825
24974,8134333.4
24975,4541137.22
24976,3021759.78
24977,2741946.8
24978,3554150.145
24979,3416989.745
24980,3092692.285
24981,4355713.685
24982,4105227.4925
24983,9833922.835
24984,8849886.13
24985,6792837.85875
24986,3657368.545
24987,4664003.44
24988,3640797.165
24989,8118486.0375
24990,4881522.58083
24991,5129166.775
24992,4927534.43
24993,6917311.89
24994,3948958.47
24995,3582642.86667
24996,4671129.12167
24997,3902854.695
24998,7799453.455
24999,9188096.485
25000,4816057.33
25001,4130345.3
25002,4638330.875
25003,5024929.425
25004,3893323.5275
25005,4970789.31375
25006,4676620.59583
25007,6689267.765
25008,4263605.665
25009,5217231.44
25010,5348558.73483
25011,5225769.06
25012,4846244.94333
25013,4163878.13
25014,4188941.33
25015,4753908.765
25016,3747944.73
25017,2943430.575
25018,4528481.465
25019,5975195.59117
25020,3250432.265
25021,8507171.0225
25022,3888152.275
25023,4727272.93
25024,4386932.3
25025,4952465.115
25026,2892200.135
25027,4553472.141
25028,4435181.53
25029,4928214.525
25030,7295988.95275
25031,9475253.68
25032,5920501.78667
25033,6843162.02408
25034,4965428.9625
25035,4654644.79
25036,7126111.07
25037,8319409.89
25038,2589353.47
25039,4994000.605
25040,4036323.615
25041,4100602.775
25042,10417759.95
25043,5082250.5025
25044,5573837.67875
25045,3908433.11
25046,4026177.63
25047,3734507.32
25048,4868461.915
25049,5766329.50208
25050,5136689.755
25051,7197367.26
25052,4608423.82667
25053,4846644.71
25054,4336441.715
25055,6791003.795
25056,3084276.01
25057,5187732.395
25058,5810703.98208
25059,4353450.70667
25060,4086216.765
25061,5102983.37167
25062,3657316.14667
25063,4714153.91
25064,6617059.635
25065,5081825.73
25066,4794627.5475
25067,4559037.525
25068,4407765.87833
25069,5209344.315
25070,6271627.607
25071,4777737.465
25072,4361512.71
25073,4136655.995
25074,2326445.66
25075,4795974.365
25076,4817652.08
25077,4621294.645
25078,6596507.35
25079,4911190.82
25080,3407196.625
25081,4020552.88
25082,7646180.61
25083,4666005.06
25084,5076822.355
25085,10016003.274
25086,4194003.45
25087,4160061.455
25088,5014741.6575
25089,4817293.98667
25090,4966267.72
25091,4260460.9625
25092,5215970.23167
25093,5170875.8175
25094,3615915.0675
25095,3659352.765
25096,3846246.765
25097,4814519.53417
25098,4226894.6625
25099,4455004.395
25100,4931609.084
25101,4994245.7835
25102,5173742.68
25103,4639435.965
25104,4150891.315
25105,3343932.43
25106,7197673.71
25107,3973283.105
25108,4908682.955
25109,3680647.605
25110,4344527.84
25111,8852070.55667
25112,4599714.555
25113,3547145.47
25114,5311350.24333
25115,3964906.915
25116,4372872.33167
25117,4386748.64
25118,3779562.88
25119,5001325.125
25120,4104487.535
25121,3699046.35
25122,3911486.9
25123,5438308.22292
25124,2591302.89
25125,6688978.42308
25126,4256936.05
25127,4059100.51
25128,4169983.14
25129,4182076.62
25130,4937461.70833
25131,4282973.095
25132,3979126.145
25133,3351118.01
25134,4200590.51
25135,3677201.75
25136,5446934.61583
25137,3885809.82
25138,3091387.53
25139,4835164.73
25140,4546283.8665
25141,7609254.91
25142,3788433.43125
25143,4550980.44
25144,3682981.68
25145,3196726.57
25146,3428793.19
25147,6121507.02
25148,3143103.685
25149,4793595.825
25150,7321080.5375
25151,5034344.66583
25152,4569355.41083
25153,3108877.745
25154,8056585.295
25155,4962362.34958
25156,4712942.42833
25157,4728367.88
25158,3822705.225
25159,6150196.835
25160,3764555.57833
25161,4192717.215
25162,3317884.575
25163,3476913.165
25164,4470368.24667
25165,9101813.4025
25166,9201708.965
25167,3367502.31
25168,5231640.80708
25169,4080806.73
25170,5007009.845
25171,7479155.435
25172,4153955.065
25173,5220188.17275
25174,8344051.14167
25175,2985332.82
25176,5116313.82333
25177,4230657.21
25178,4955420.81
25179,4856406.86083
25180,4629546.47
25181,6235142.19675
25182,4761241.7
25183,3131603.34
25184,3692614.83333
25185,6945798.675
25186,3314214.205
25187,4533344.315
25188,4401774.07
25189,4222938.0975
25190,8562892.6975
25191,4633508.784
25192,4719488.555
25193,4710094.555
25194,2984780.695
25195,7005619.45833
25196,5211545.1875
25197,4404396.1425
25198,2860045.135
25199,3636127.42
25200,5296917.7175
25201,8274452.2
25202,4354366.00167
25203,4534035.745
25204,5431838.93
25205,4106887.65
25206,4978841.19
25207,5222899.815
25208,2851726.475
25209,4654629.19792
25210,4861995.3725
25211,5178910.8735
25212,4935967.055
25213,6906556.3625
25214,5366450.115
25215,9122932.28
25216,10033715.2817
25217,4060572.93667
25218,7355464.95
25219,8695263.0225
25220,9225694.135
25221,4660315.955
25222,5403558.37417
25223,6631587.77458
25224,3645457.28
25225,9316291.1125
25226,4909252.79583
25227,5216563.925
25228,4426644.11
25229,3602759.35
25230,6461041.37
25231,4603068.5575
25232,5361552.5675
25233,5359656.69375
25234,3729733.07
25235,3864315.435
25236,9417839.82833
25237,2723265.925
25238,3046805.615
25239,4122816.16
25240,5256261.35542
25241,4824038.975
25242,3172217.745
25243,3642145.005
25244,9309688.58
25245,6833037.7775
25246,7676030.595
25247,4762882.395
25248,3960061.14833
25249,5225762.29083
25250,4162563.235
25251,3958389.925
25252,4502514.755
25253,3466105.94
25254,4546934.255
25255,4718332.22
25256,4761832.11167
25257,3831667.31
25258,4172999.595
25259,3453980.815
25260,2994518.375
25261,4083365.9
25262,5302632.3925
25263,6564430.75
25264,4589506.0075
25265,9170322.665
25266,4298708.355
25267,6590125.60667
25268,4848383.445
25269,5078173.92333
25270,4251908.265
25271,4606955.67
25272,7876142.56
25273,5629987.6775
25274,5115230.47
25275,4136939.985
25276,4858034.155
25277,4584298.01
25278,2119424.485
25279,7294385.3825
25280,7807792.865
25281,4145747.4625
25282,2962780.47
25283,6567616.48008
25284,4499603.4
25285,4090803.4
25286,4515861.315
25287,4744292.59333
25288,4243064.55
25289,3689163.765
25290,5139149.12417
25291,9415818.83
25292,3917778.62
25293,9187024.3675
25294,4143785.03
25295,7220996.59167
25296,4380300.77
25297,4238237.46
25298,4263502.226
25299,4105751.415
25300,4091224.77333
25301,4537845.68
25302,6160005.21
25303,4235209.325
25304,4610940.2025
25305,4987062.68833
25306,4373820.715
25307,4283574.61333
25308,8426713.225
25309,4333824.65583
25310,5450180.205
25311,6073332.52
25312,3969974.475
25313,7536957.155
25314,3114055.105
25315,4755080.005
25316,3920791.64
25317,5061921.16833
25318,3530801.27
25319,2606095.525
25320,3333308.305
25321,4407405.265
25322,5215639.34
25323,4384767.335
25324,5786018.45883
25325,3490378.08833
25326,2878354.61
25327,9118350.98
25328,4643641.86833
25329,5435889.8365
25330,4183508.29
25331,4252667.17
25332,3876384.55
25333,4126417.33583
25334,4486813.25
25335,4133739.335
25336,9320294.25
25337,4846147.7325
25338,4464809.585
25339,8475609.81
25340,4162272.865
25341,3543066.225
25342,5199278.94
25343,4160083.305
25344,4758970.72333
25345,4660331.56
25346,2783107.065
25347,3790802.955
25348,4872170.57292
25349,4124777.16
25350,4363664.42
25351,4207643.655
25352,3605307.0
25353,4221613.445
25354,4150824.06
25355,4394767.91
25356,7529242.47667
25357,7686174.7525
25358,4003579.12
25359,5091556.795
25360,5240189.72833
25361,3415415.96
25362,3224147.475
25363,3344176.355
25364,4700183.8125
25365,4309527.92
25366,3416465.955
25367,4904632.82833
25368,2511332.215
25369,2534581.335
25370,5078641.34
25371,4057794.35
25372,3996076.775
25373,3311134.62
25374,5276564.1675
25375,5621610.69883
25376,4450232.33017
25377,4817867.66042
25378,2770690.75
25379,4424535.295
25380,2731028.865
25381,4076268.915
25382,2550977.94
25383,4528670.38042
25384,4301095.935
25385,3107712.815
25386,4309065.41
25387,5567052.92167
25388,4434135.915
25389,5239454.1515
25390,3778955.015
25391,4792398.08
25392,6047093.35967
25393,3535575.375
25394,4399363.565
25395,5438568.54
25396,5897463.58483
25397,5798913.855
25398,4092358.875
25399,4572313.745
25400,4087918.355
25401,6663092.655
25402,4177393.655
25403,5709377.425
25404,5515391.17333
25405,4154073.905
25406,8287193.525
25407,4704750.3425
25408,4312148.37167
25409,5078471.41
25410,4903090.68167
25411,3945471.99
25412,4307420.805
25413,9061615.41083
25414,8896903.56333
25415,4219195.5375
25416,4399477.14
25417,7703404.405
25418,8489082.66417
25419,8413533.88
25420,3379317.98
25421,3601365.085
25422,6267263.085
25423,4896956.215
25424,3967818.375
25425,4448460.575
25426,3550905.03333
25427,4968436.74
25428,4614803.72
25429,4924495.58
25430,5552482.50708
25431,5035419.9625
25432,6596904.51192
25433,4929683.3075
25434,4327421.155
25435,4169560.495
25436,2888725.67
25437,10910289.025
25438,5412321.62925
25439,4472387.21
25440,8671679.02
25441,9779479.35933
25442,3152857.48
25443,6841201.9
25444,5951475.845
25445,4894565.09667
25446,3817451.84
25447,5751270.435
25448,3482424.425
25449,4312985.6
25450,2368782.06
25451,6896018.795
25452,4989039.22167
25453,4170193.20667
25454,4838865.81042
25455,3204186.135
25456,4539017.115
25457,8393766.33833
25458,4697603.5
25459,5345693.315
25460,4620560.905
25461,4217898.0975
25462,9061905.69
25463,4841604.76
25464,5758505.9
25465,3782246.535
25466,3767109.725
25467,5847082.94717
25468,9183309.855
25469,4770875.795
25470,6027092.67967
25471,4810475.045
25472,2545342.635
25473,5040118.01417
25474,3824537.375
25475,4628520.06542
25476,7257221.535
25477,7129167.99625
25478,4336988.325
25479,4032664.92833
25480,2983140.99833
25481,4434077.70833
25482,5214143.175
25483,5194036.03042
25484,8239734.74667
25485,4963162.52083
25486,3377147.355
25487,5367869.756
25488,7899434.56
25489,3796153.015
25490,3117525.83
25491,2874825.28333
25492,6900292.88
25493,5149719.04792
25494,3634724.29
25495,3599674.005
25496,2462661.27
25497,4850413.75583
25498,4692695.24583
25499,5784381.74433
25500,3957055.51
25501,7524082.675
25502,4877596.055
25503,6391193.585
25504,4021371.545
25505,7804536.98
25506,4228895.11
25507,4506724.29
25508,3991496.245
25509,4979243.215
25510,7941086.525
25511,4169884.695
25512,2746423.06
25513,4344927.495
25514,4943760.295
25515,4572289.06458
25516,4315037.72
25517,3193458.905
25518,3803005.625
25519,7166002.27
25520,8888404.13333
25521,3786848.525
25522,4422984.4275
25523,4337285.66
25524,4813560.0325
25525,4047550.9875
25526,7404001.26
25527,2727791.62
25528,5297363.835
25529,3929901.325
25530,5829728.45917
25531,4765510.58
25532,8818876.22
25533,4970682.96
25534,2802818.83
25535,4440208.13
25536,4231447.15
25537,4941511.6025
25538,6567720.62
25539,4475590.945
25540,3133646.565
25541,8232762.77
25542,4409307.34
25543,4930873.99833
25544,4129558.63333
25545,4653558.22333
25546,4071675.295
25547,4350869.165
25548,3930028.11
25549,4644762.38
25550,4718329.85
25551,4874354.25642
25552,4603396.1875
25553,9223133.125
25554,7794266.935
25555,4727474.36
25556,3902374.895
25557,4331366.0875
25558,3757560.7
25559,5216894.61517
25560,4641366.665
25561,4285431.959
25562,5025108.73
25563,5774768.15
25564,8421770.625
25565,8304511.6
25566,3359243.26
25567,5901024.14125
25568,4725787.255
25569,3786032.935
25570,4236527.555
25571,3882270.63
25572,5067678.095
25573,4096149.505
25574,4042628.605
25575,4703838.01083
25576,2862794.09
25577,5196308.7285
25578,4014701.68333
25579,4445437.58958
25580,4430804.145
25581,4800167.455
25582,2610153.215
25583,4319170.4625
25584,7407435.124
25585,4401265.115
25586,3488850.945
25587,4937460.785
25588,4272281.3975
25589,6540299.51667
25590,4527780.915
25591,3618318.015
25592,5626535.83308
25593,3460841.045
25594,4663035.53
25595,4016295.9
25596,5043911.21917
25597,8327919.63375
25598,4594497.7175
25599,4138202.62
25600,6282496.025
25601,5730174.03
25602,8163488.2
25603,6575149.18
25604,4717062.3125
25605,4475590.945
25606,4789238.74583
25607,5271103.8465
25608,5524242.625
25609,6414800.84917
25610,4658142.17
25611,4804723.075
25612,4805454.64542
25613,3120174.895
25614,4771105.24
25615,4424535.295
25616,4556351.795
25617,3753762.52
25618,4873399.57
25619,4422107.12
25620,4168613.625
25621,4463181.05
25622,4436648.57
25623,4250302.87
25624,3564892.27
25625,3860572.665
25626,8608249.735
25627,4829233.445
25628,4015234.88
25629,3683643.035
25630,5091032.25
25631,3651273.82
25632,4057162.55083
25633,3473782.23
25634,7081977.65
25635,4163722.75
25636,6786854.1525
25637,3635029.555
25638,8867213.515
25639,4619360.565
25640,4357016.695
25641,4151060.9875
25642,2827071.78
25643,5430349.47833
25644,4325813.3225
25645,5895961.74417
25646,5333446.095
25647,4211633.245
25648,4617543.245
25649,4561545.69833
25650,3939140.605
25651,3821665.645
25652,3547671.82167
25653,5145094.035
25654,4840756.3225
25655,4963980.235
25656,5486355.6225
25657,4968723.725
25658,4697107.515
25659,4176621.18
25660,9120238.45
25661,5162299.58417
25662,8875249.751
25663,5719469.99375
25664,4723004.08
25665,4495181.14167
25666,4193529.26
25667,2748560.825
25668,4262742.575
25669,7237743.22917
25670,3198175.10833
25671,2404815.75
25672,3954261.73
25673,7947757.15
25674,4936378.54
25675,4107637.335
25676,4543895.26
25677,4570161.52
25678,5093702.73583
25679,4578687.69
25680,5744920.16592
25681,4815912.975
25682,8205160.54
25683,3448770.0825
25684,6012174.69292
25685,8291056.705
25686,3989916.1
25687,3857406.79
25688,4739670.52
25689,4062829.875
25690,4786765.77375
25691,4857195.52
25692,3722028.84
25693,5537743.31542
25694,6535158.275
25695,5308108.00875
25696,3993627.115
25697,6699550.2
25698,5069901.7575
25699,4159781.07
25700,2754639.56
25701,3398939.12
25702,4213578.035
25703,2683323.69
25704,6456689.0375
25705,4383631.3
25706,3905369.925
25707,3645966.0475
25708,5654997.93817
25709,6518110.94
25710,7518056.915
25711,4415741.015
25712,3114055.105
25713,3729230.4525
25714,6245216.86083
25715,6828155.47
25716,3588721.715
25717,8763782.405
25718,4413909.99792
25719,6394703.07167
25720,4715394.88083
25721,5521102.73292
25722,5890001.08167
25723,4293281.7175
25724,5554336.965
25725,4563956.775
25726,4395664.855
25727,5008915.9
25728,3878280.4
25729,4257139.79
25730,4126574.885
25731,4920281.72133
25732,5088655.33
25733,4888124.1
25734,4157937.78
25735,5242910.25
25736,4049172.725
25737,4346492.2
25738,4134220.13
25739,4768711.0
25740,3391507.825
25741,3957247.56
25742,4958003.415
25743,9052097.97
25744,5916199.04417
25745,5479940.61
25746,4734523.745
25747,3307265.265
25748,4652633.655
25749,4272808.055
25750,3167390.585
25751,6385202.99383
25752,6339531.17292
25753,3484728.005
25754,5456411.6675
25755,4378255.62
25756,4241223.77
25757,4232269.35
25758,4248376.64833
25759,3298030.28
25760,5660987.2735
25761,4431971.015
25762,5590525.41
25763,6765140.125
25764,3370205.905
25765,3297847.17
25766,3082704.655
25767,2931124.675
25768,4284422.63
25769,3762932.475
25770,2774213.19
25771,3244173.8
25772,6714206.77
25773,3624993.66
25774,3466205.44
25775,6905765.65833
25776,4240463.24
25777,3837934.81
25778,3990408.58417
25779,4228797.0025
25780,4160595.695
25781,4142594.125
25782,4715281.97667
25783,4967539.1775
25784,6136699.6025
25785,2792926.175
25786,5985545.97
25787,3673199.95
25788,3503174.99
25789,6832742.34
25790,4567593.465
25791,3771883.64
25792,3091134.995
25793,5977594.775
25794,4335873.835
25795,5493292.85517
25796,4812613.675
25797,5675112.585
25798,4086254.825
25799,4499090.87708
25800,3839270.985
25801,6071006.175
25802,8573687.95
25803,3523450.76
25804,6117622.735
25805,4656526.32
25806,4918797.66667
25807,3950461.59333
25808,5636272.13083
25809,4253872.605
25810,2460118.245
25811,5621799.13883
25812,4335009.915
25813,4846497.06667
25814,4152551.515
25815,4445393.665
25816,3193458.905
25817,4283323.44167
25818,5748096.54
25819,4904494.46583
25820,6585669.48667
25821,3865604.67042
25822,4546945.10083
25823,3901929.205
25824,3974273.965
25825,4464500.80125
25826,4151441.995
25827,4070400.2675
25828,4609416.18
25829,5101261.695
25830,2852672.85
25831,4530515.445
25832,3960453.645
25833,4893696.44083
25834,4313960.835
25835,5220068.80875
25836,6217265.50083
25837,3548386.75667
25838,2800077.88
25839,3604940.695
25840,4576651.42
25841,4795859.315
25842,4903575.4525
25843,3956423.365
25844,4459308.79
25845,4561715.89
25846,5040811.01
25847,4537270.42
25848,7125093.245
25849,9269984.74
25850,4486407.175
25851,3831735.8075
25852,4323302.085
25853,5701875.47333
25854,4586003.58083
25855,4804121.515
25856,3914870.785
25857,3507033.92
25858,2795795.84
25859,4888705.11333
25860,4087958.58
25861,6710654.92008
25862,4576961.2825
25863,3758482.145
25864,8480489.325
25865,3890555.005
25866,4883114.095
25867,4492605.31333
25868,4035660.5
25869,4476991.9
25870,4620313.89
25871,4780904.355
25872,4100404.46
25873,4977527.05
25874,4073860.74
25875,4266839.755
25876,3068693.505
25877,3777095.42
25878,4174328.63
25879,3516513.225
25880,4577527.1575
25881,9604264.19
25882,5893854.57792
25883,5090497.915
25884,4387778.135
25885,3408570.625
25886,4189437.85
25887,3277478.955
25888,5503372.99417
25889,4223052.98
25890,4880820.41792
25891,10088433.5975
25892,5102845.69
25893,3507241.205
25894,4042685.4
25895,4522933.59
25896,5384691.53
25897,8704865.2425
25898,4483983.30542
25899,5888423.47683
25900,4500427.2325
25901,2957492.96
25902,4137571.67167
25903,8140208.7275
25904,4160061.455
25905,4567884.65683
25906,5039963.649
25907,4110507.24
25908,4731039.315
25909,7791166.61
25910,10885334.9443
25911,4967263.34
25912,3553200.82
25913,2480736.94
25914,2623957.21
25915,5279908.89542
25916,3228510.345
25917,4679592.22042
25918,3377684.395
25919,5207282.39
25920,4117796.30083
25921,2977668.87
25922,4469768.7575
25923,7988247.38175
25924,8281143.60667
25925,6621799.79
25926,3131603.34
25927,3845757.88
25928,4439676.8725
25929,4555056.61
25930,5364947.19583
25931,5645540.68
25932,6882596.885
25933,6709300.941
25934,4016166.75167
25935,4050440.585
25936,3652107.47667
25937,8117720.935
25938,4022175.01167
25939,2506358.82
25940,8341167.67
25941,5301196.26792
25942,8211611.4335
25943,4454914.385
25944,4413789.895
25945,4704798.91
25946,6561590.425
25947,5912151.51583
25948,7164687.735
25949,3949881.675
25950,5005654.0
25951,3817325.385
25952,5241215.0175
25953,4233510.275
25954,3390537.505
25955,4917440.305
25956,5543965.205
25957,4003844.215
25958,6141720.2225
25959,4576007.305
25960,7273370.68
25961,4356395.07
25962,3980250.76
25963,3617119.575
25964,8148553.68
25965,4189826.8
25966,4705186.16
25967,4363184.485
25968,3831784.41
25969,4644151.48
25970,4582771.5725
25971,2346393.81
25972,4273202.535
25973,2822546.35
25974,6862790.465
25975,5450532.30333
25976,6263735.83
25977,4499132.99
25978,4101042.09
25979,4392437.91
25980,4709579.69
25981,3871958.465
25982,6158836.375
25983,4474594.11333
25984,4115373.80083
25985,8091521.8275
25986,4350577.025
25987,4550207.32
25988,8073779.955
25989,4560748.5825
25990,5193293.47833
25991,3240382.335
25992,4068832.66
25993,8620057.2325
25994,4898563.3
25995,6382630.06583
25996,4237844.125
25997,4310401.10983
25998,4170741.9625
25999,9164250.35
26000,3441463.4925
26001,5545125.595
26002,4237414.635
26003,4346465.23
26004,4497108.07
26005,7171189.87
26006,6061880.38
26007,4880418.63
26008,5448967.525
26009,5010743.96
26010,4987617.18833
26011,4410830.63167
26012,4297524.175
26013,3357691.875
26014,3646797.96167
26015,8638501.2
26016,3948164.23042
26017,4713342.695
26018,7572039.62
26019,4477979.34583
26020,4504152.985
26021,5174128.33
26022,4669238.805
26023,4977738.19
26024,3846522.14
26025,4821322.75167
26026,4102833.29
26027,4531547.585
26028,6388986.46
26029,4948815.515
26030,3466631.74
26031,4836546.395
26032,4496387.13
26033,3814375.17
26034,4528165.1475
26035,3026666.3
26036,7801739.51
26037,4929197.25583
26038,9192102.44
26039,4643438.04042
26040,4994254.16167
26041,6006762.446
26042,4831936.33333
26043,4083210.9525
26044,4191784.225
26045,5028452.04333
26046,3942732.875
26047,4077777.725
26048,4471150.43
26049,4055583.48
26050,3728111.665
26051,4418710.755
26052,5436917.61417
26053,8272525.3275
26054,6283673.59
26055,7127405.20925
26056,3844512.48
26057,5336855.65333
26058,5050035.07
26059,4106599.17542
26060,5037082.37417
26061,3920170.17
26062,5252167.8725
26063,3049974.745
26064,3653963.06
26065,7654453.535
26066,4967319.565
26067,4288623.575
26068,4723229.91417
26069,4183455.525
26070,3667969.30167
26071,5390396.835
26072,4717501.175
26073,4857055.425
26074,6605929.76
26075,6589190.505
26076,4357295.64
26077,4188760.47542
26078,3804137.235
26079,3616839.015
26080,4316993.57833
26081,8708002.47167
26082,5004463.1725
26083,3675453.975
26084,4503752.135
26085,3935176.125
26086,4806295.58
26087,3113901.845
26088,3424499.985
26089,4265700.73333
26090,4235613.51333
26091,7084623.565
26092,3948058.37
26093,3559672.47
26094,4854453.3625
26095,3301289.87333
26096,4544895.64
26097,3852677.015
26098,4840288.08
26099,4951043.685
26100,4972803.40417
26101,5371725.69625
26102,4773591.65
26103,5335715.135
26104,4035191.855
26105,4094659.27542
26106,5049743.6525
26107,4891306.50792
26108,5171611.46208
26109,7755983.455
26110,4290898.71
26111,5177965.865
26112,4647531.615
26113,6794365.45
26114,6611934.07767
26115,4235497.09667
26116,5081946.7175
26117,7621462.05
26118,4679407.7725
26119,6964451.135
26120,4920777.0425
26121,4908267.635
26122,5816955.525
26123,7140854.14
26124,3534313.855
26125,4295380.58708
26126,5200208.53
26127,5261987.35792
26128,4875792.6485
26129,5301342.0935
26130,5384213.37017
26131,4932732.90133
26132,4328061.715
26133,5298527.05717
26134,4379288.125
26135,3532220.25333
26136,3263392.3
26137,4425148.75
26138,3687191.975
26139,6496579.645
26140,4704704.975
26141,6530061.395
26142,3753389.235
26143,4699282.22
26144,5006956.375
26145,4070669.925
26146,9851554.6275
26147,5250892.65333
26148,5152962.6225
26149,8361979.59333
26150,4317488.76333
26151,5051178.68
26152,8898966.655
26153,3963122.845
26154,2805103.56
26155,5097222.6525
26156,4449121.42
26157,3642963.33
26158,4061994.59
26159,3936540.08
26160,4240552.045
26161,4965914.48542
26162,3787536.60833
26163,3317645.99667
26164,6070403.66133
26165,3155074.275
26166,3647765.075
26167,4803474.09
26168,3433210.605
26169,4307963.865
26170,4834634.915
